Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
05D2nn,0.872152,43.980618,0.119167,43.827594,0.15302438,42.74194,1.2386783
04D4bk,0.877971,43.973804,0.103099,43.845422,0.12838225,42.759398,1.2144057
05D3cq,0.890729,43.813231,0.103551,43.88411,-0.070879126,42.797305,1.0159257
05D2by,0.893183,43.89875,0.106138,43.89149,0.0072602949,42.804539,1.0942109
03D4di,0.896944,43.849449,0.109618,43.902762,-0.053312652,42.815591,1.0338586
05D3ht,0.901736,44.064275,0.111342,43.917057,0.14721856,42.829609,1.2346661
04D3gx,0.910752,44.093128,0.112202,43.943753,0.14937582,42.8558,1.2373285
04D1ow,0.913473,43.886202,0.104751,43.951758,-0.065556822,42.863657,1.0225446
05D2bw,0.92221,43.815627,0.117626,43.977308,-0.16168142,42.888741,0.92688622
05D2ay,0.922221,43.56967,0.117413,43.97734,-0.40767083,42.888772,0.68089738
03D4cy,0.924917,44.05598,0.125384,43.985177,0.07080343,42.896468,1.159512
05D2ob,0.92622,43.84699,0.111056,43.988956,-0.14196599,42.90018,0.9468098
04D4jy,0.927909,44.175982,0.121275,43.993847,0.182135,42.904984,1.2709974
04D4ih,0.931901,44.156423,0.111047,44.005372,0.15105084,42.916308,1.2401154
06D2cd,0.932229,43.790117,0.130385,44.006317,-0.21620037,42.917236,0.8728806
