Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
sn2000ca,0.02336,34.999952,0.144317,35.005043,-0.0050915629,35.005043,-0.0050915629
sn2006ac,0.023471,35.012156,0.143695,35.015517,-0.003361187,35.015517,-0.003361187
sn2000cn,0.023552,34.97956,0.144309,35.02313,-0.043569892,35.02313,-0.043569892
sn2007f,0.02381,35.204577,0.144315,35.047206,0.15737063,35.047206,0.15737063
sn2007qe,0.023867,35.063685,0.14435,35.05249,0.011194058,35.05249,0.011194058
sn1993h,0.023909,35.098082,0.145547,35.056376,0.041705174,35.056376,0.041705174
sn2006sr,0.024159,35.023661,0.14338,35.079369,-0.055708028,35.079369,-0.055708028
sn2005bg,0.024586,35.073339,0.142334,35.118105,-0.044766708,35.118105,-0.044766708
sn2002he,0.024725,35.193717,0.145176,35.130572,0.063144486,35.130572,0.063144486
sn2002bf,0.024746,34.819134,0.147523,35.13245,-0.31331577,35.13245,-0.31331577
sn1994m,0.024951,34.970533,0.145319,35.150697,-0.18016342,35.150697,-0.18016342
sn1992ag,0.025198,34.99283,0.148276,35.172487,-0.17965637,35.172487,-0.17965637
sn2007cq,0.025468,34.943635,0.143429,35.196067,-0.25243257,35.196067,-0.25243257
sn2005ms,0.026567,35.377692,0.142099,35.289581,0.08811077,35.289581,0.08811077
sn1999gp,0.026677,35.353986,0.142999,35.298731,0.055255078,35.298731,0.055255078
sn2005na,0.026881,35.274075,0.141195,35.315602,-0.041527074,35.315602,-0.041527074
sn2007co,0.027064,35.208077,0.141685,35.33063,-0.1225532,35.33063,-0.1225532
sn2004gs,0.027499,35.554208,0.140928,35.365957,0.18825117,35.365957,0.18825117
sn1992p,0.027637,35.512376,0.144083,35.377049,0.13532729,35.377049,0.13532729
sn1998ab,0.027688,34.989967,0.143171,35.381135,-0.39116772,35.381135,-0.39116772
sn2002de,0.027748,35.482228,0.141846,35.385932,0.096296421,35.385932,0.096296421
sn2003u,0.028561,35.339311,0.14269,35.44995,-0.11063875,35.44995,-0.11063875
sn2005eq,0.029086,35.610269,0.141059,35.490347,0.11992119,35.490347,0.11992119
sn2006qo,0.029526,35.436744,0.142005,35.523658,-0.08691432,35.523658,-0.08691432
sn1990o,0.030325,35.497775,0.143169,35.582922,-0.085147841,35.582922,-0.085147841
sn2001ba,0.030381,35.669209,0.142175,35.587019,0.082190494,35.587019,0.082190494
sn2003ch,0.030416,35.690108,0.140939,35.589575,0.10053325,35.589575,0.10053325
sn1997dg,0.030482,35.947597,0.1417,35.594388,0.35320966,35.594388,0.35320966
sn1996c,0.030721,35.590467,0.142617,35.611731,-0.021264065,35.611731,-0.021264065
sn2006bt,0.031484,35.80412,0.140272,35.666227,0.13789297,35.666227,0.13789297
sn2006az,0.031485,35.68697,0.140346,35.666298,0.020672069,35.666298,0.020672069
sn2007bd,0.031638,35.584368,0.14121,35.677069,-0.092700958,35.677069,-0.092700958
sn1999cc,0.031764,35.633256,0.140686,35.685902,-0.052646036,35.685902,-0.052646036
sn2004as,0.032538,35.8802,0.14043,35.73942,0.14078044,35.73942,0.14078044
sn2004l,0.033173,35.745515,0.143111,35.782405,-0.036889446,35.782405,-0.036889446
sn2006s,0.033255,35.96312,0.139885,35.787897,0.1752228,35.787897,0.1752228
sn2006gr,0.033614,35.91306,0.139809,35.811787,0.1012734,35.811787,0.1012734
sn2005iq,0.034074,36.012203,0.138969,35.842036,0.17016676,35.842036,0.17016676
sn2005eu,0.034781,35.901769,0.141596,35.887759,0.014009698,35.887759,0.014009698
sn1996bl,0.034854,35.742786,0.141007,35.892428,-0.1496426,35.892428,-0.1496426
sn2003iv,0.034971,36.008294,0.140126,35.899892,0.10840174,35.899892,0.10840174
sn1992bg,0.035218,35.883836,0.14465,35.915569,-0.031733455,35.915569,-0.031733455
sn2002hd,0.035755,35.691602,0.142258,35.949285,-0.25768293,35.949285,-0.25768293
SDSS17784,0.03652,36.08076,0.115396,35.996473,0.08428687,35.996473,0.08428687
sn2000cf,0.036934,36.125246,0.140956,36.021609,0.10363698,36.021609,0.10363698
sn2006nz,0.03695,36.067055,0.114021,36.022575,0.04447975,36.022575,0.04447975
sn2006mo,0.036969,36.135765,0.141722,36.023722,0.11204325,36.023722,0.11204325
sn2001eh,0.037075,36.029637,0.139296,36.030108,-0.00047055165,36.030108,-0.00047055165
sn2002hu,0.038086,36.047263,0.138952,36.090135,-0.042871481,36.090135,-0.042871481
sn1999aw,0.039083,36.261874,0.139901,36.147829,0.11404586,36.147829,0.11404586
sn2003fa,0.039219,36.157637,0.138984,36.155587,0.0020494895,36.155587,0.0020494895
sn2001az,0.040259,36.35703,0.142119,36.214066,0.14296325,36.214066,0.14296325
sn2005lz,0.040689,36.276362,0.139014,36.237817,0.038545489,36.237817,0.038545489
sn1992bh,0.041657,36.527303,0.141016,36.290401,0.23690125,36.290401,0.23690125
sn1992bl,0.0424,36.296029,0.142756,36.329963,-0.0339346,36.329963,-0.0339346
SDSS10805,0.04413,36.27164,0.11486,36.419529,-0.14788925,36.419529,-0.14788925
SDSS14279,0.04428,36.292702,0.113705,36.427133,-0.13443151,36.427133,-0.13443151
sn2005hc,0.04492,36.564561,0.111373,36.4593,0.10526014,36.4593,0.10526014
sn2004gu,0.046856,36.447889,0.137271,36.553966,-0.10607711,36.553966,-0.10607711
sn1995ac,0.048984,36.350468,0.139079,36.653741,-0.30327289,36.653741,-0.30327289
sn1993ag,0.049325,36.589362,0.140167,36.669338,-0.079975918,36.669338,-0.079975918
sn1990af,0.049519,36.643828,0.139446,36.678165,-0.034337212,36.678165,-0.034337212
sn1993o,0.053126,36.846507,0.139575,36.836457,0.010049952,36.836457,0.010049952
sn1998dx,0.05386,36.749621,0.140685,36.867393,-0.11777212,36.867393,-0.11777212
sn1999ao,0.054931,37.041519,0.143919,36.911809,0.12971006,36.911809,0.12971006
SDSS19968,0.05499,36.903421,0.112893,36.914231,-0.010810651,36.914231,-0.010810651
SDSS6558,0.05634,37.006419,0.112867,36.968986,0.037432637,36.968986,0.037432637
SDSS14318,0.05654,36.864026,0.122398,36.97699,-0.11296353,36.97699,-0.11296353
SDSS17745,0.05874,37.218674,0.114585,37.063275,0.15539904,37.063275,0.15539904
sn2006ob,0.059289,37.049891,0.111086,37.084321,-0.034430658,37.084321,-0.034430658
sn2006oa,0.060959,37.14167,0.11093,37.147207,-0.0055371854,37.147207,-0.0055371854
SDSS3901,0.062818,37.129647,0.112357,37.215289,-0.085642483,37.215289,-0.085642483
sn2007ae,0.062961,37.139126,0.140212,37.220446,-0.081319809,37.220446,-0.081319809
sn1992bs,0.063345,37.416847,0.141293,37.234237,0.18261033,37.234237,0.18261033
SDSS10028,0.064229,37.197295,0.112975,37.265683,-0.068387853,37.265683,-0.068387853
sn2006an,0.065193,37.374426,0.139912,37.299504,0.074921397,37.299504,0.074921397
SDSS6057,0.06651,37.294806,0.112612,37.344942,-0.050136789,37.344942,-0.050136789
sn2006al,0.069122,37.617081,0.145157,37.432561,0.1845208,37.432561,0.1845208
sn2006on,0.069751,37.294725,0.111409,37.453185,-0.15846049,37.453185,-0.15846049
sn1993b,0.070153,37.383197,0.146379,37.466274,-0.083076956,37.466274,-0.083076956
SDSS17240,0.07153,37.392019,0.157968,37.510568,-0.11854906,37.510568,-0.11854906
SDSS17880,0.07195,37.342194,0.112772,37.523916,-0.18172168,37.523916,-0.18172168
sn1992ae,0.074579,37.484462,0.141947,37.605811,-0.12134902,37.605811,-0.12134902
sn2005ir,0.07487,37.600639,0.110074,37.614705,-0.014066588,37.614705,-0.014066588
SDSS19155,0.07592,37.770136,0.112389,37.646526,0.12360939,37.646526,0.12360939
sn1999bp,0.078317,37.726108,0.138307,37.717622,0.0084861658,37.717622,0.0084861658
