ell,Dl_obs,Dl_te_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te
1463,1.835e+13,7.47993e+12,798.959,1.835e+13,-61.2304,7.47993e+12,798.959,1.835e+13,-61.2304,7.47993e+12
1472,1.24154e+13,7.66775e+12,808.993,1.24154e+13,-59.0064,7.66775e+12,808.993,1.24154e+13,-59.0064,7.66775e+12
1481,1.65295e+13,7.87266e+12,817.088,1.65295e+13,-55.9658,7.87266e+12,817.088,1.65295e+13,-55.9658,7.87266e+12
1490,1.46158e+13,8.08079e+12,822.739,1.46158e+13,-52.204,8.08079e+12,822.739,1.46158e+13,-52.204,8.08079e+12
1499,-1.3298e+12,8.29492e+12,825.448,-1.3298e+12,-47.7873,8.29492e+12,825.448,-1.3298e+12,-47.7873,8.29492e+12
1512,2.19852e+13,6.08102e+12,823.478,2.19852e+13,-40.4096,6.08102e+12,823.478,2.19852e+13,-40.4096,6.08102e+12
1529,1.63364e+13,6.39523e+12,810.551,1.63364e+13,-29.872,6.39523e+12,810.551,1.63364e+13,-29.872,6.39523e+12
1546,1.72441e+13,6.72e+12,786.217,1.72441e+13,-19.4183,6.72e+12,786.217,1.72441e+13,-19.4183,6.72e+12
1563,1.68062e+13,7.06099e+12,750.522,1.68062e+13,-9.90216,7.06099e+12,750.522,1.68062e+13,-9.90216,7.06099e+12
1580,6.00044e+12,7.40262e+12,706.352,6.00044e+12,-2.05961,7.40262e+12,706.352,6.00044e+12,-2.05961,7.40262e+12
1597,2.36655e+13,7.76648e+12,657.247,2.36655e+13,3.48043,7.76648e+12,657.247,2.36655e+13,3.48043,7.76648e+12
1614,2.86547e+13,8.14545e+12,605.608,2.86547e+13,6.24274,8.14545e+12,605.608,2.86547e+13,6.24274,8.14545e+12
1631,2.501e+13,8.54801e+12,554.875,2.501e+13,6.39407,8.54801e+12,554.875,2.501e+13,6.39407,8.54801e+12
1648,1.57028e+13,8.94798e+12,508.377,1.57028e+13,4.22403,8.94798e+12,508.377,1.57028e+13,4.22403,8.94798e+12
1665,2.57318e+13,9.38546e+12,468.52,2.57318e+13,-0.0770023,9.38546e+12,468.52,2.57318e+13,-0.0770023,9.38546e+12
1682,3.56797e+13,9.8304e+12,436.377,3.56797e+13,-5.72541,9.8304e+12,436.377,3.56797e+13,-5.72541,9.8304e+12
1699,1.9884e+13,1.03022e+13,412.728,1.9884e+13,-11.9367,1.03022e+13,412.728,1.9884e+13,-11.9367,1.03022e+13
1716,-2.30435e+12,1.07949e+13,398.117,-2.30435e+12,-18.1444,1.07949e+13,398.117,-2.30435e+12,-18.1444,1.07949e+13
1733,1.07442e+13,1.13409e+13,390.873,1.07442e+13,-23.7055,1.13409e+13,390.873,1.07442e+13,-23.7055,1.13409e+13
1750,3.71788e+13,1.1883e+13,389.321,3.71788e+13,-28.0309,1.1883e+13,389.321,3.71788e+13,-28.0309,1.1883e+13
1767,2.16818e+13,1.24608e+13,392.193,2.16818e+13,-30.7049,1.24608e+13,392.193,2.16818e+13,-30.7049,1.24608e+13
1784,-1.88184e+13,1.30931e+13,397.006,-1.88184e+13,-31.7249,1.30931e+13,397.006,-1.88184e+13,-31.7249,1.30931e+13
1801,2.34248e+13,1.37403e+13,401.505,2.34248e+13,-31.0817,1.37403e+13,401.505,2.34248e+13,-31.0817,1.37403e+13
1818,1.87414e+13,1.44314e+13,404.034,1.87414e+13,-28.7991,1.44314e+13,404.034,1.87414e+13,-28.7991,1.44314e+13
1835,1.66022e+13,1.51632e+13,403.498,1.66022e+13,-25.3928,1.51632e+13,403.498,1.66022e+13,-25.3928,1.51632e+13
1852,-6.23088e+12,1.59019e+13,398.847,-6.23088e+12,-21.2949,1.59019e+13,398.847,-6.23088e+12,-21.2949,1.59019e+13
1869,3.62976e+13,1.67017e+13,389.413,3.62976e+13,-16.8485,1.67017e+13,389.413,3.62976e+13,-16.8485,1.67017e+13
1886,5.55329e+11,1.75873e+13,376.071,5.55329e+11,-12.5619,1.75873e+13,376.071,5.55329e+11,-12.5619,1.75873e+13
1903,-1.86965e+13,1.844e+13,359.391,-1.86965e+13,-8.88437,1.844e+13,359.391,-1.86965e+13,-8.88437,1.844e+13
1920,2.6026e+13,1.93936e+13,339.963,2.6026e+13,-6.1209,1.93936e+13,339.963,2.6026e+13,-6.1209,1.93936e+13
1937,2.05827e+13,2.03961e+13,319.441,2.05827e+13,-4.36601,2.03961e+13,319.441,2.05827e+13,-4.36601,2.03961e+13
1954,-4.27334e+13,2.14188e+13,299.168,-4.27334e+13,-3.75288,2.14188e+13,299.168,-4.27334e+13,-3.75288,2.14188e+13
1971,5.1929e+13,2.24793e+13,280.137,5.1929e+13,-4.30049,2.24793e+13,280.137,5.1929e+13,-4.30049,2.24793e+13
1988,5.28485e+12,2.36475e+13,263.265,5.28485e+12,-5.70173,2.36475e+13,263.265,5.28485e+12,-5.70173,2.36475e+13
