Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
05D1ck,0.615698,42.769514,0.092238,42.781018,-0.011503349,42.781018,-0.011503349
04D3co,0.620632,42.825478,0.093091,42.802143,0.023335017,42.802143,0.023335017
04D2an,0.621874,42.72454,0.092366,42.807436,-0.082896334,42.807436,-0.082896334
03D4dh,0.625233,42.729026,0.091453,42.8217,-0.092674205,42.8217,-0.092674205
04D4fx,0.627239,42.802545,0.092195,42.830185,-0.027639182,42.830185,-0.027639182
05D1cb,0.630699,42.711701,0.091576,42.844758,-0.13305735,42.844758,-0.13305735
05D2ci,0.631882,42.281286,0.097524,42.849724,-0.56843792,42.849724,-0.56843792
03D4at,0.632234,42.975281,0.093125,42.8512,0.12408133,42.8512,0.12408133
04D1pu,0.637701,42.503968,0.100758,42.874021,-0.37005323,42.874021,-0.37005323
05D4ag,0.638234,42.708074,0.097915,42.876237,-0.16816225,42.876237,-0.16816225
05D2ec,0.641893,43.018975,0.093291,42.891396,0.12757944,42.891396,0.12757944
05D3ax,0.643642,42.943933,0.098759,42.898613,0.045319657,42.898613,0.045319657
04D3cy,0.643646,42.892942,0.094148,42.898629,-0.0056873605,42.898629,-0.0056873605
05D3lb,0.647639,42.890834,0.09193,42.915037,-0.024202796,42.915037,-0.024202796
05D3kt,0.64864,42.786103,0.092708,42.919135,-0.133032,42.919135,-0.133032
04D1sk,0.662058,42.92459,0.093186,42.973498,-0.048908673,42.973498,-0.048908673
05D3hs,0.664638,43.18447,0.094448,42.983831,0.20063851,42.983831,0.20063851
05D3mh,0.670654,43.026774,0.095777,43.007778,0.018996166,43.007778,0.018996166
03D1co,0.677662,43.337486,0.098356,43.035418,0.30206812,43.035418,0.30206812
05D2bt,0.681942,43.093016,0.094158,43.052165,0.04085131,43.052165,0.04085131
06D3cc,0.683659,43.203449,0.115261,43.058855,0.14459366,43.058855,0.14459366
04D4ic,0.685179,43.080358,0.0983,43.064764,0.015593389,43.064764,0.015593389
05D1ke,0.688656,43.020028,0.092298,43.078235,-0.058207072,43.078235,-0.058207072
06D3em,0.690652,42.857798,0.095502,43.085939,-0.22814092,43.085939,-0.22814092
03D4cz,0.693165,43.071513,0.100242,43.095608,-0.02409481,43.095608,-0.02409481
04D4ib,0.697164,43.20406,0.093324,43.110926,0.093133558,43.110926,0.093133558
06D4ba,0.698167,43.179661,0.101565,43.114755,0.06490628,43.114755,0.06490628
05D4bj,0.699166,42.995502,0.094894,43.118563,-0.1230616,43.118563,-0.1230616
05D4cq,0.699169,43.258556,0.094016,43.118575,0.13998102,43.118575,0.13998102
05D2ck,0.69996,43.115842,0.097048,43.121587,-0.0057448454,43.121587,-0.0057448454
04D1si,0.700631,42.962963,0.094362,43.124139,-0.16117626,43.124139,-0.16117626
04D4hu,0.701158,43.307463,0.094504,43.126142,0.18132169,43.126142,0.18132169
04D2iu,0.701965,42.881871,0.100028,43.129206,-0.24733481,43.129206,-0.24733481
05D2le,0.701969,43.120664,0.095463,43.129221,-0.0085572201,43.129221,-0.0085572201
05D3gv,0.715652,43.128067,0.096706,43.180672,-0.052605062,43.180672,-0.052605062
05D3jh,0.71868,43.114277,0.094949,43.191931,-0.077654151,43.191931,-0.077654151
04D1aj,0.719626,43.107985,0.095665,43.195439,-0.087454106,43.195439,-0.087454106
05D4ev,0.72014,43.215209,0.098164,43.197343,0.017865899,43.197343,0.017865899
06D3gh,0.72068,43.216773,0.098773,43.199342,0.017430889,43.199342,0.017430889
06D3do,0.726679,43.257374,0.094974,43.221456,0.035917832,43.221456,0.035917832
06D3bz,0.727675,43.215658,0.099419,43.225111,-0.0094524227,43.225111,-0.0094524227
06D4bw,0.730128,43.012407,0.096543,43.234091,-0.22168375,43.234091,-0.22168375
04D1pp,0.733609,43.208172,0.094433,43.246785,-0.038613266,43.246785,-0.038613266
04D2gp,0.733996,43.50824,0.1029,43.248193,0.26004657,43.248193,0.26004657
05D2fq,0.734996,43.403144,0.095665,43.251827,0.1513167,43.251827,0.1513167
05D1eo,0.735608,43.304036,0.096764,43.254049,0.049986693,43.254049,0.049986693
05D2ct,0.736007,43.172548,0.104933,43.255497,-0.082948349,43.255497,-0.082948349
05D3jk,0.73669,43.259919,0.093659,43.257973,0.0019462236,43.257973,0.0019462236
04D2ja,0.742008,43.820507,0.103483,43.277178,0.54332827,43.277178,0.54332827
04D3fq,0.742697,43.211895,0.097111,43.279657,-0.067761858,43.279657,-0.067761858
05D3jb,0.745665,43.297634,0.094967,43.290309,0.0073251767,43.290309,0.0073251767
04D2kr,0.746118,43.093092,0.095641,43.291931,-0.19883952,43.291931,-0.19883952
04D4im,0.7491,42.910163,0.096075,43.302586,-0.39242315,43.302586,-0.39242315
04D3ks,0.750681,43.04048,0.099406,43.308219,-0.26773909,43.308219,-0.26773909
04D3oe,0.756687,43.727246,0.095935,43.329513,0.39773349,43.329513,0.39773349
05D2nt,0.75903,43.411082,0.09556,43.337776,0.073306224,43.337776,0.073306224
06D3gx,0.760691,43.435126,0.101218,43.343619,0.091506913,43.343619,0.091506913
05D3mn,0.760698,43.193176,0.094664,43.343644,-0.15046783,43.343644,-0.15046783
05D4cn,0.761089,43.332429,0.09585,43.345017,-0.012588108,43.345017,-0.012588108
05D1if,0.76158,43.291607,0.096723,43.346741,-0.055134336,43.346741,-0.055134336
