Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
SDSS12779,0.07891,37.822083,0.117766,37.738036,0.084047139,37.820932,0.0011510491
SDSS12898,0.07997,37.842822,0.112109,37.768641,0.07418128,37.85096,-0.0081382098
sn2005ag,0.080103,37.667141,0.136253,37.772453,-0.10531233,37.8547,-0.18755941
SDSS12950,0.08133,37.935407,0.111814,37.807346,0.12806097,37.888927,0.046479686
SDSS12781,0.08304,38.065672,0.115125,37.855147,0.21052547,37.935803,0.12986941
SDSS722,0.08522,37.970228,0.128423,37.914747,0.055480987,37.994228,-0.023999993
SDSS3592,0.08528,37.928381,0.111932,37.916367,0.012014224,37.995815,-0.067434389
SDSS21502,0.08784,37.989534,0.112907,37.984488,0.0050454548,38.062564,-0.073029921
SDSS1241,0.08889,37.936103,0.11251,38.011885,-0.075782485,38.089399,-0.15329639
SDSS19899,0.09007,38.021375,0.111899,38.04231,-0.020934662,38.119195,-0.097819283
SDSS17258,0.0901,37.828996,0.124187,38.043079,-0.2140822,38.119947,-0.29095079
SDSS774,0.09243,38.160297,0.122156,38.102042,0.058254598,38.177672,-0.017375494
SDSS18241,0.09391,38.333255,0.11374,38.138769,0.19448636,38.213615,0.11963981
SDSS2102,0.09401,38.212454,0.112725,38.14123,0.071223388,38.216024,-0.0035702759
SDSS16185,0.09582,38.280928,0.112716,38.185364,0.095564607,38.259202,0.021726151
SDSS13038,0.10264,38.528458,0.113322,38.344865,0.18359304,38.415135,0.11332295
SDSS10434,0.10289,38.47728,0.114221,38.350519,0.12676102,38.420659,0.05662087
SDSS13135,0.10337,38.400372,0.111598,38.36134,0.039031761,38.431231,-0.030859156
SDSS20064,0.10391,38.25769,0.112416,38.373457,-0.11576622,38.443067,-0.18537708
SDSS14816,0.10589,38.259627,0.112285,38.417382,-0.15775592,38.485969,-0.22634242
SDSS18697,0.10602,38.388928,0.111682,38.420239,-0.0313117,38.488758,-0.099830995
SDSS20625,0.10667,38.529439,0.112607,38.434474,0.094964282,38.502658,0.026780153
SDSS18375,0.10725,38.205555,0.111743,38.447107,-0.24155236,38.514992,-0.30943749
SDSS21034,0.10751,38.544067,0.112402,38.45275,0.091317624,38.520501,0.023566274
SDSS7147,0.10924,38.548224,0.112096,38.489968,0.058255803,38.556831,-0.0086065819
SDSS18650,0.11271,38.715163,0.112009,38.562978,0.15218499,38.628066,0.087096481
SDSS11067,0.11304,38.632945,0.112246,38.56981,0.063134501,38.634731,-0.0017859135
SDSS18612,0.11368,38.434426,0.111953,38.583009,-0.14858246,38.647604,-0.2131774
SDSS16641,0.11389,38.794576,0.113093,38.587324,0.20725184,38.651812,0.14276379
SDSS16619,0.11402,38.462485,0.11346,38.589992,-0.12750627,38.654414,-0.19192828
SDSS5395,0.11635,38.729957,0.111949,38.637327,0.092629737,38.700568,0.029388754
SDSS8719,0.11651,38.672468,0.113022,38.640545,0.031923179,38.703705,-0.031236738
SDSS2561,0.11741,38.700061,0.112518,38.658567,0.041493674,38.721273,-0.021211598
SDSS19953,0.11767,38.741727,0.111671,38.66375,0.077977478,38.726324,0.015403237
SDSS16259,0.11771,38.640093,0.113079,38.664546,-0.024453717,38.7271,-0.087007725
SDSS1371,0.11771,38.527971,0.11196,38.664546,-0.13657479,38.7271,-0.1991288
SDSS14871,0.11845,38.812895,0.111824,38.679233,0.13366233,38.741414,0.071481349
SDSS18298,0.11863,38.416553,0.127194,38.682792,-0.26623934,38.744883,-0.32832967
SDSS13894,0.11966,38.95985,0.113363,38.703063,0.25678632,38.764635,0.1952141
SDSS13044,0.11967,38.837411,0.112171,38.703259,0.13415184,38.764826,0.072584633
SDSS5549,0.11967,38.717946,0.111976,38.703259,0.014686974,38.764826,-0.04688023
SDSS12860,0.12044,38.780122,0.113463,38.718305,0.061816859,38.779486,0.00063622152
SDSS19543,0.12164,38.946145,0.112462,38.741575,0.2045699,38.802155,0.14399044
SDSS18835,0.12262,38.707357,0.11183,38.76042,-0.053063085,38.820509,-0.11315246
SDSS16021,0.12276,38.737216,0.112478,38.7631,-0.025883726,38.82312,-0.085903158
SDSS21669,0.12281,38.662602,0.129766,38.764057,-0.10145463,38.824051,-0.16144912
SDSS2916,0.12303,38.721556,0.119632,38.768262,-0.046705675,38.828146,-0.10659036
SDSS6406,0.12376,38.686488,0.111795,38.782164,-0.095675918,38.841685,-0.15519658
SDSS20470,0.1244,38.959303,0.113068,38.794289,0.1650134,38.853491,0.10581158
06D2fb,0.125298,38.812432,0.085713,38.811204,0.001228063,38.86996,-0.057527186
SDSS13005,0.12593,38.931494,0.157613,38.823041,0.10845242,38.881483,0.050010919
SDSS2992,0.12608,38.626104,0.113495,38.825842,-0.19973857,38.884209,-0.25810565
SDSS744,0.12649,38.834716,0.118731,38.833483,0.0012329965,38.891647,-0.056930806
SDSS18855,0.12715,38.872201,0.111895,38.845734,0.026466801,38.903571,-0.031369989
SDSS16069,0.12739,38.792596,0.113191,38.850174,-0.05757852,38.907892,-0.1152966
SDSS18809,0.12837,38.870821,0.112485,38.868224,0.0025971027,38.925458,-0.054636503
SDSS22075,0.12893,38.840284,0.113756,38.878481,-0.038196652,38.935438,-0.095153887
SDSS1032,0.12903,38.873791,0.115931,38.880308,-0.0065169048,38.937216,-0.063424896
SDSS5751,0.12953,38.807645,0.112137,38.889424,-0.081778854,38.946085,-0.13844042
SDSS20084,0.12961,39.141727,0.113865,38.890879,0.25084754,38.947501,0.19422546
SDSS18415,0.12961,38.956012,0.113841,38.890879,0.065133165,38.947501,0.0085110878
SDSS17280,0.13045,39.199031,0.147057,38.906111,0.29291959,38.96232,0.23671091
SDSS14108,0.13243,39.234972,0.112393,38.941655,0.29331684,38.996892,0.23808001
SDSS18602,0.13362,39.077669,0.113865,38.962779,0.11488962,39.017434,0.060234992
SDSS15508,0.13392,38.966034,0.111798,38.968077,-0.0020432418,39.022585,-0.056551423
SDSS15234,0.13508,39.242322,0.113196,38.988458,0.25386391,39.0424,0.1999217
SDSS17629,0.13588,38.873391,0.113673,39.002418,-0.12902739,39.055971,-0.1825801
SDSS19775,0.13668,38.995995,0.113428,39.016303,-0.020307465,39.069466,-0.073471332
SDSS17366,0.13811,38.981395,0.112284,39.040933,-0.059537281,39.093403,-0.11200759
SDSS15171,0.13818,39.048423,0.11186,39.042132,0.0062909891,39.094569,-0.046145447
SDSS17208,0.13864,39.36218,0.119461,39.050001,0.31217855,39.102215,0.25996475
SDSS12928,0.13868,39.066861,0.116765,39.050684,0.016176665,39.102879,-0.03601782
SDSS1794,0.14139,39.200636,0.113002,39.09654,0.10409514,39.147428,0.053208039
SDSS14437,0.14265,39.13653,0.112226,39.117583,0.018947371,39.167864,-0.031334238
SDSS2635,0.1431,39.139085,0.112072,39.125056,0.014029103,39.175122,-0.036036648
SDSS13796,0.1436,39.058163,0.111766,39.133334,-0.075170562,39.18316,-0.12499668
SDSS17497,0.14382,39.107025,0.111949,39.136967,-0.029942511,39.186688,-0.079663177
SDSS8921,0.14401,39.137892,0.114616,39.140102,-0.0022099077,39.189731,-0.051839738
SDSS16073,0.14468,39.430541,0.112388,39.151123,0.27941878,39.200432,0.23010953
SDSS14024,0.14478,39.128046,0.114439,39.152763,-0.024717744,39.202025,-0.073979236
SDSS17605,0.14533,39.165471,0.119235,39.16177,0.0037011741,39.210768,-0.045297707
SDSS11300,0.14547,38.873755,0.113737,39.164057,-0.29030152,39.212989,-0.33923348
SDSS21062,0.14564,39.482628,0.114307,39.166831,0.31579605,39.215682,0.2669452
SDSS19940,0.14582,39.01236,0.112189,39.169766,-0.15740598,39.218531,-0.20617102
SDSS12930,0.14607,39.310932,0.117074,39.173837,0.13709548,39.222482,0.088449677
SDSS2308,0.148,39.305036,0.111944,39.205043,0.099992229,39.252771,0.052264524
SDSS21510,0.14839,39.153355,0.11378,39.211303,-0.05794789,39.258846,-0.10549053
SDSS16116,0.1486,39.394763,0.112448,39.214668,0.18009532,39.262111,0.13265241
SDSS13736,0.14901,39.262975,0.112283,39.221224,0.041751483,39.268472,-0.005497077
SDSS16206,0.15065,39.118932,0.113842,39.247281,-0.12834843,39.293753,-0.17482121
SDSS2031,0.15186,39.204258,0.112035,39.266337,-0.062079495,39.312239,-0.10798151
SDSS15132,0.15295,39.375366,0.111718,39.283383,0.091983343,39.328772,0.046594381
SDSS19353,0.15322,39.272281,0.113617,39.287588,-0.015306761,39.33285,-0.060568932
SDSS18323,0.15363,39.448143,0.115274,39.29396,0.15418233,39.33903,0.10911275
SDSS17253,0.15463,39.371679,0.1715,39.309436,0.06224329,39.354037,0.017642759
SDSS5550,0.15473,39.335028,0.111655,39.310979,0.024049369,39.355532,-0.020504275
SDSS18030,0.15506,39.511723,0.118308,39.316062,0.19566084,39.360461,0.15126169
SDSS18740,0.15575,39.142044,0.111931,39.326659,-0.1846156,39.370736,-0.22869196
SDSS16165,0.15596,39.343842,0.112725,39.329876,0.01396635,39.373854,-0.030011857
SDSS13354,0.15653,39.221901,0.113012,39.338586,-0.11668519,39.382298,-0.16039717
SDSS17171,0.15895,39.372873,0.145393,39.375242,-0.0023683995,39.417827,-0.044953684
SDSS15425,0.15935,39.113679,0.111983,39.381251,-0.26757179,39.42365,-0.30997135
SDSS17825,0.15999,39.420751,0.113136,39.390836,0.029915223,39.432938,-0.012187418
SDSS3317,0.15999,39.263229,0.113095,39.390836,-0.12760697,39.432938,-0.16970961
SDSS2689,0.16035,39.250122,0.114045,39.396212,-0.14608908,39.438147,-0.18802495
SDSS5103,0.1605,39.327255,0.113217,39.398448,-0.071193014,39.440315,-0.11305938
SDSS13411,0.1618,39.568869,0.120879,39.417752,0.15111685,39.459017,0.10985164
SDSS20430,0.16284,39.558532,0.114429,39.433092,0.12544049,39.473877,0.084655002
SDSS19174,0.16357,39.286594,0.114386,39.443805,-0.15721133,39.484254,-0.19766057
SDSS20764,0.16387,39.453797,0.113522,39.448195,0.0056022814,39.488506,-0.034708968
SDSS3087,0.1644,39.365084,0.11306,39.455932,-0.090847857,39.496,-0.13091546
SDSS19616,0.16455,39.387664,0.113442,39.458118,-0.070454157,39.498117,-0.1104529
SDSS12843,0.16565,39.202247,0.118455,39.474089,-0.27184194,39.513583,-0.31133602
SDSS12853,0.16817,39.333731,0.116716,39.510311,-0.17658011,39.548653,-0.21492238
SDSS15897,0.16869,39.544445,0.116161,39.517723,0.026722246,39.555828,-0.011383008
05D3ne,0.169455,39.580732,0.088415,39.528588,0.052143555,39.566345,0.014386396
SDSS12856,0.17028,39.584277,0.112043,39.540255,0.044022584,39.577637,0.0066403242
SDSS12855,0.17063,39.435724,0.114853,39.545188,-0.10946409,39.582412,-0.14668746
SDSS17220,0.17066,39.397723,0.115012,39.545611,-0.14788759,39.582821,-0.18509737
SDSS17389,0.1707,39.808694,0.115438,39.546174,0.2625199,39.583366,0.22532825
SDSS15453,0.17373,39.836681,0.114314,39.588483,0.24819798,39.624304,0.21237659
SDSS3080,0.17374,39.463768,0.112831,39.588622,-0.12485366,39.624438,-0.16067054
SDSS15648,0.17383,39.525192,0.122163,39.589868,-0.064675583,39.625644,-0.10045194
SDSS14421,0.17386,39.700435,0.112491,39.590283,0.11015232,39.626046,0.074389461
SDSS12927,0.17415,39.359493,0.118918,39.594294,-0.23480062,39.629926,-0.27043272
SDSS19969,0.1742,39.514497,0.113041,39.594985,-0.080487298,39.630594,-0.1160969
SDSS19282,0.17558,39.635173,0.113152,39.613981,0.021192461,39.64897,-0.013796472
SDSS18807,0.17625,39.745679,0.113139,39.623154,0.12252552,39.657842,0.087837388
SDSS14979,0.17653,39.625476,0.11256,39.626978,-0.0015018882,39.66154,-0.036064524
SDSS18604,0.17656,39.813561,0.113509,39.627387,0.18617426,39.661936,0.15162509
SDSS15365,0.17656,39.786039,0.113446,39.627387,0.15865198,39.661936,0.12410281
SDSS17274,0.17658,40.146933,0.1635,39.62766,0.51927321,39.6622,0.48473302
SDSS15583,0.17706,39.666107,0.113873,39.634201,0.031905847,39.668526,-0.0024192705
SDSS17218,0.17757,39.634082,0.114576,39.641132,-0.0070499589,39.675229,-0.041146791
SDSS14451,0.17789,39.574974,0.112906,39.645472,-0.070498055,39.679426,-0.10445182
SDSS5635,0.1781,40.052473,0.117139,39.648316,0.40415744,39.682176,0.37029757
SDSS15461,0.17865,39.697223,0.113319,39.65575,0.041472519,39.689364,0.0078582415
SDSS2372,0.17962,39.562818,0.113572,39.66881,-0.10599122,39.701991,-0.13917292
SDSS6936,0.17969,39.686965,0.113497,39.66975,0.017215448,39.7029,-0.015935037
SDSS13254,0.17981,39.981137,0.120493,39.67136,0.30977718,39.704457,0.27668015
SDSS14284,0.18037,39.447761,0.112763,39.678863,-0.2311017,39.71171,-0.26394952
SDSS13045,0.18055,39.543292,0.118342,39.68127,-0.13797769,39.714037,-0.17074544
SDSS20048,0.18056,39.793426,0.117002,39.681403,0.11202307,39.714167,0.079259774
SDSS17215,0.18079,39.621278,0.117616,39.684475,-0.063197405,39.717137,-0.095858464
SDSS15443,0.18122,39.590054,0.112167,39.690209,-0.10015509,39.722679,-0.13262512
SDSS17332,0.18204,39.584028,0.115898,39.701109,-0.1170809,39.733215,-0.14918707
SDSS6422,0.18255,39.764285,0.112208,39.707866,0.056419059,39.739746,0.024538838
SDSS16281,0.18255,39.62761,0.114391,39.707866,-0.080255932,39.739746,-0.11213615
SDSS17168,0.18257,39.842601,0.115147,39.70813,0.1344708,39.740002,0.10259943
SDSS14984,0.1828,39.834222,0.115225,39.711171,0.12305112,39.742941,0.091281609
SDSS1580,0.18322,39.566101,0.114206,39.716715,-0.15061422,39.748299,-0.1821979
SDSS8213,0.18327,39.569065,0.117564,39.717374,-0.14830909,39.748936,-0.17987065
SDSS15421,0.18435,39.851818,0.112927,39.731573,0.12024508,39.762657,0.089160543
05D2ah,0.185371,39.794575,0.085522,39.744925,0.049649319,39.77556,0.019014868
SDSS19101,0.18563,39.658661,0.11449,39.748302,-0.089640235,39.778822,-0.12016067
SDSS5994,0.18581,39.82584,0.114889,39.750646,0.075193976,39.781087,0.044752749
SDSS21861,0.18655,39.624409,0.121972,39.76026,-0.13585061,39.790376,-0.16596655
SDSS18749,0.18667,39.720546,0.114334,39.761816,-0.041269304,39.791879,-0.071332512
SDSS20687,0.18772,39.620767,0.118492,39.775389,-0.15462189,39.804992,-0.18422442
SDSS6304,0.18965,39.711922,0.113593,39.800157,-0.088235201,39.828915,-0.11699363
SDSS762,0.1901,39.961754,0.114249,39.805898,0.15585564,39.834461,0.12729355
SDSS18804,0.19084,39.750769,0.112617,39.815313,-0.06454324,39.843552,-0.092782761
