Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSF,residual_QRSF
04D3cy,0.643646,42.892942,0.094148,42.990814,-0.097872282,43.208249,-0.31530699
05D3lb,0.647639,42.890834,0.09193,43.007124,-0.11628929,43.225702,-0.33486762
05D3kt,0.64864,42.786103,0.092708,43.011197,-0.22509385,43.230061,-0.44395755
04D1sk,0.662058,42.92459,0.093186,43.065232,-0.14064247,43.28787,-0.36328049
05D3hs,0.664638,43.18447,0.094448,43.075502,0.1089674,43.298855,-0.11438564
05D3mh,0.670654,43.026774,0.095777,43.099304,-0.072529308,43.324311,-0.29753646
03D1co,0.677662,43.337486,0.098356,43.126775,0.21071135,43.353686,-0.016199659
05D2bt,0.681942,43.093016,0.094158,43.143419,-0.050402911,43.371481,-0.27846466
06D3cc,0.683659,43.203449,0.115261,43.150068,0.053380475,43.378589,-0.17514038
04D4ic,0.685179,43.080358,0.0983,43.155941,-0.075583508,43.384867,-0.30450959
05D1ke,0.688656,43.020028,0.092298,43.169329,-0.14930115,43.399178,-0.37914996
06D3em,0.690652,42.857798,0.095502,43.176986,-0.31918759,43.407362,-0.54956346
03D4cz,0.693165,43.071513,0.100242,43.186595,-0.11508186,43.417632,-0.34611858
04D4ib,0.697164,43.20406,0.093324,43.201819,0.0022410902,43.433901,-0.22984102
06D4ba,0.698167,43.179661,0.101565,43.205624,-0.025962493,43.437967,-0.25830562
05D4bj,0.699166,42.995502,0.094894,43.209409,-0.2139068,43.442011,-0.44650941
05D4cq,0.699169,43.258556,0.094016,43.20942,0.049135889,43.442023,-0.18346751
05D2ck,0.69996,43.115842,0.097048,43.212413,-0.096571338,43.445222,-0.32937986
04D1si,0.700631,42.962963,0.094362,43.21495,-0.25198696,43.447932,-0.48496926
04D4hu,0.701158,43.307463,0.094504,43.21694,0.090523377,43.450059,-0.14259526
04D2iu,0.701965,42.881871,0.100028,43.219985,-0.33811413,43.453313,-0.57144128
05D2le,0.701969,43.120664,0.095463,43.22,-0.099336438,43.453329,-0.33266463
05D3gv,0.715652,43.128067,0.096706,43.271131,-0.14306431,43.507949,-0.37988197
05D3jh,0.71868,43.114277,0.094949,43.28232,-0.16804309,43.519898,-0.40562136
04D1aj,0.719626,43.107985,0.095665,43.285806,-0.17782111,43.523621,-0.41563616
05D4ev,0.72014,43.215209,0.098164,43.287698,-0.072489179,43.525642,-0.31043272
06D3gh,0.72068,43.216773,0.098773,43.289685,-0.072911677,43.527763,-0.31099007
06D3do,0.726679,43.257374,0.094974,43.31166,-0.054286216,43.551228,-0.29385395
06D3bz,0.727675,43.215658,0.099419,43.315292,-0.099633524,43.555105,-0.33944698
06D4bw,0.730128,43.012407,0.096543,43.324216,-0.31180849,43.564632,-0.55222525
04D1pp,0.733609,43.208172,0.094433,43.33683,-0.12865817,43.578099,-0.36992655
04D2gp,0.733996,43.50824,0.1029,43.338229,0.17001054,43.579592,-0.071352188
05D2fq,0.734996,43.403144,0.095665,43.34184,0.061303542,43.583447,-0.18030268
05D1eo,0.735608,43.304036,0.096764,43.344048,-0.040012449,43.585803,-0.28176748
05D2ct,0.736007,43.172548,0.104933,43.345487,-0.17293837,43.587339,-0.41479033
05D3jk,0.73669,43.259919,0.093659,43.347947,-0.088028227,43.589965,-0.33004594
04D2ja,0.742008,43.820507,0.103483,43.367032,0.45347501,43.610333,0.21017355
04D3fq,0.742697,43.211895,0.097111,43.369495,-0.15759944,43.612961,-0.40106633
05D3jb,0.745665,43.297634,0.094967,43.380079,-0.082445049,43.624256,-0.32662225
04D2kr,0.746118,43.093092,0.095641,43.381691,-0.28859948,43.625976,-0.53288477
04D4im,0.7491,42.910163,0.096075,43.392279,-0.48211564,43.637273,-0.72711026
04D3ks,0.750681,43.04048,0.099406,43.397876,-0.35739589,43.643245,-0.60276507
04D3oe,0.756687,43.727246,0.095935,43.419035,0.3082119,43.665817,0.061429379
05D2nt,0.75903,43.411082,0.09556,43.427245,-0.016162833,43.674575,-0.26349265
06D3gx,0.760691,43.435126,0.101218,43.433051,0.0020750604,43.680767,-0.24564137
05D3mn,0.760698,43.193176,0.094664,43.433075,-0.23989953,43.680794,-0.48761759
05D4cn,0.761089,43.332429,0.09585,43.43444,-0.10201105,43.682249,-0.34981996
05D1if,0.76158,43.291607,0.096723,43.436153,-0.14454631,43.684076,-0.3924692
04D1qd,0.765588,43.282321,0.09633,43.450097,-0.16777652,43.698947,-0.41662623
04D1de,0.76659,43.678049,0.096641,43.453572,0.22447713,43.702653,-0.024603254
05D3hh,0.766684,43.427868,0.103932,43.453898,-0.026030309,43.703,-0.27513232
04D4id,0.767075,43.882533,0.101187,43.455253,0.42728005,43.704445,0.17808816
04D1pc,0.768587,43.284981,0.097274,43.460485,-0.1755041,43.710024,-0.42504303
05D4bi,0.773081,43.681452,0.098805,43.475978,0.20547418,43.726543,-0.045090764
04D1jd,0.776594,43.159032,0.098366,43.488028,-0.32899663,43.73939,-0.58035801
05D4cs,0.78806,43.561544,0.096033,43.526997,0.034546726,43.780925,-0.21938031
03D4fd,0.789054,43.514773,0.099608,43.53035,-0.015576893,43.784497,-0.26972395
04D1ks,0.796552,42.985147,0.098413,43.555507,-0.57036066,43.811302,-0.82615513
03D1fq,0.798566,43.584978,0.101777,43.562226,0.022751603,43.818459,-0.23348172
05D3dh,0.800697,42.89614,0.098997,43.569317,-0.67317707,43.826013,-0.92987309
05D3ha,0.805695,43.141352,0.106396,43.585876,-0.44452477,43.843651,-0.70229931
05D3cx,0.805696,43.54754,0.09721,43.58588,-0.038339456,43.843655,-0.29611421
05D4gw,0.806041,43.404381,0.105158,43.587019,-0.18263858,43.844868,-0.44048744
05D4dy,0.808048,43.991993,0.101592,43.593638,0.39835482,43.851917,0.14007573
04D4dm,0.809032,43.398908,0.101626,43.596878,-0.19797001,43.855367,-0.45645949
04D3ny,0.81072,43.319459,0.105587,43.602426,-0.28296627,43.861275,-0.54181582
04D3mk,0.813696,43.764969,0.099177,43.61218,0.15278887,43.871662,-0.10669297
04D3nc,0.817732,43.747459,0.101608,43.625353,0.12210568,43.885688,-0.1382285
06D2ce,0.822103,43.537252,0.104677,43.639549,-0.10229699,43.9008,-0.36354764
04D3lu,0.822697,43.731099,0.100111,43.641473,0.089626158,43.902848,-0.1717485
05D1cl,0.828528,43.943345,0.100853,43.660284,0.28306063,43.92287,0.020475247
05D4fg,0.837004,43.768646,0.100539,43.687401,0.081245639,43.951724,-0.18307832
04D2al,0.838126,43.483006,0.113632,43.69097,-0.20796426,43.955522,-0.47251649
Elvis,0.839734,43.46181,0.112754,43.696078,-0.23426769,43.960956,-0.49914631
05D4hn,0.840005,43.197607,0.103903,43.696937,-0.49933065,43.961871,-0.76426419
05D1az,0.840522,43.607144,0.101288,43.698577,-0.091432621,43.963615,-0.35647086
06D2ga,0.842123,43.6951,0.112024,43.703648,-0.0085481009,43.96901,-0.27390999
06D4ce,0.847985,43.832645,0.110575,43.722137,0.11050801,43.988676,-0.15603145
04D1hy,0.848509,43.675838,0.10052,43.723784,-0.047945674,43.990428,-0.31458983
05D3kp,0.850729,43.818657,0.098855,43.730749,0.087907726,43.997836,-0.17917896
05D4dw,0.852994,43.554866,0.101921,43.737837,-0.18297096,44.005374,-0.45050744
05D1er,0.858507,43.497432,0.106173,43.755014,-0.25758148,44.023638,-0.52620562
04D1ff,0.858513,43.252618,0.101579,43.755032,-0.50241408,44.023658,-0.77103939
05D1iz,0.858516,44.064145,0.11645,43.755042,0.30910385,44.023668,0.040477942
04D4ii,0.863978,43.657487,0.1039,43.771954,-0.11446676,44.041647,-0.38416035
05D1em,0.864497,43.79925,0.102986,43.773555,0.025694999,44.04335,-0.24409953
03D1ew,0.866494,43.652949,0.106037,43.779709,-0.12675996,44.049891,-0.39694208
05D2nn,0.872152,43.980618,0.119167,43.797069,0.183549,44.068342,-0.087724257
04D4bk,0.877971,43.973804,0.103099,43.814809,0.15899502,44.087194,-0.11338971
05D3cq,0.890729,43.813231,0.103551,43.853306,-0.040074634,44.12809,-0.31485898
05D2by,0.893183,43.89875,0.106138,43.860649,0.038101415,44.135889,-0.23713871
03D4di,0.896944,43.849449,0.109618,43.871865,-0.02241555,44.1478,-0.29835063
05D3ht,0.901736,44.064275,0.111342,43.886089,0.17818672,44.162903,-0.098627596
04D3gx,0.910752,44.093128,0.112202,43.912652,0.18047686,44.191101,-0.09797308
04D1ow,0.913473,43.886202,0.104751,43.920618,-0.034415892,44.199556,-0.31335473
05D2bw,0.92221,43.815627,0.117626,43.94604,-0.13041304,44.226534,-0.41090711
05D2ay,0.922221,43.56967,0.117413,43.946072,-0.3764023,44.226568,-0.6568983
03D4cy,0.924917,44.05598,0.125384,43.953869,0.10211109,44.23484,-0.17886036
05D2ob,0.92622,43.84699,0.111056,43.957629,-0.11063946,44.23883,-0.39183994
04D4jy,0.927909,44.175982,0.121275,43.962496,0.21348597,44.243992,-0.068010685
04D4ih,0.931901,44.156423,0.111047,43.973964,0.18245942,44.256157,-0.099734032
06D2cd,0.932229,43.790117,0.130385,43.974904,-0.18478706,44.257154,-0.46703756
04D4hf,0.9339,43.862922,0.126556,43.979688,-0.11676622,44.262229,-0.3993069
Vilas,0.935774,43.618621,0.119916,43.985044,-0.36642318,44.267909,-0.64928836
05D3la,0.936755,43.836807,0.108686,43.987843,-0.15103645,44.270878,-0.43407111
03D4cx,0.94689,43.32103,0.115036,44.016597,-0.69556784,44.301367,-0.98033782
04D1pd,0.948455,43.625089,0.112213,44.02101,-0.39592139,44.306046,-0.68095681
04D3ml,0.950763,44.237097,0.112327,44.027506,0.2095913,44.312931,-0.075834379
04D4jw,0.958871,44.34431,0.125337,44.050201,0.29410904,44.336987,0.0073237661
05D3km,0.96074,44.315234,0.112338,44.055406,0.25982746,44.342502,-0.027268727
04D3nr,0.960751,43.581363,0.116274,44.055437,-0.47407383,44.342535,-0.76117184
Patuxent,0.970782,44.732088,0.118744,44.083202,0.64888621,44.371953,0.36013526
Ombo,0.97423,44.192459,0.118033,44.092681,0.099778166,44.381994,-0.18953489
05D2my,0.98328,43.992852,0.114718,44.117404,-0.12455135,44.408178,-0.41532529
04D1rx,0.983407,44.202384,0.114131,44.117749,0.084635143,44.408543,-0.20615915
04D3lp,0.983777,43.807878,0.14188,44.118755,-0.31087721,44.409609,-0.60173078
04D1iv,0.99639,44.253642,0.112483,44.152823,0.10081935,44.445676,-0.19203424
06D4cl,0.997826,44.013808,0.115855,44.156674,-0.14286637,44.449753,-0.43594517
04D3dd,1.002795,44.235108,0.13731,44.16996,0.065148094,44.463814,-0.22870609
Eagle,1.020807,44.380255,0.118836,44.217581,0.162674,44.514196,-0.1339411
04D4dw,1.0288,44.23321,0.1248,44.238447,-0.0052368128,44.536263,-0.30305263
06D3en,1.060801,44.114142,0.132013,44.320412,-0.2062696,44.62289,-0.50874783
Gabi,1.12085,44.518694,0.121686,44.467798,0.050896291,44.77844,-0.25974594
Lancaster,1.230892,44.816045,0.128558,44.718514,0.09753102,45.042381,-0.22633578
Torngasek,1.265901,44.760726,0.128614,44.793581,-0.032855179,45.121242,-0.36051656
Aphrodite,1.299106,44.804213,0.128055,44.862873,-0.058659867,45.193969,-0.38975581
